id,name,trafficType,municipality,county,roadCategory,road_ref,lat,lon,YADTV_2019,YoY_ratio,YoY_bins
63770B2560045,AULI-SYKKEL,BICYCLE,Tønsberg,Vestfold og Telemark,F,FV300 S1D1 m3916,59.282007,10.380346,227.0,0.91,3) -10%...+10%
30204V805725,SALHUS FARTSTAVLE,VEHICLE,Bergen,Vestland,F,FV5300 S1D1 m1829,60.481866,5.303222,6528.0,1.08,3) -10%...+10%
53289V804779,RAMPE SENTRUM - HOP,VEHICLE,Bergen,Vestland,E,EV39 S78D1 m6494,60.326516,5.335727,10092.0,1.07,3) -10%...+10%
34924V1175548,SLOTTSFJELL TUNNEL,VEHICLE,Tønsberg,Vestfold og Telemark,F,FV308 S3D1 m972,59.270514,10.401965,15022.0,1.0,3) -10%...+10%
24764V625406,SMESTAD BRANNSTASJON,VEHICLE,Oslo,Oslo,R,RV150 S2D1 m4757,59.933685,10.673027,45902.0,1.22,4) +10%...+25%
41129V885351,Ljøsenhammarn,VEHICLE,Bodø,Nordland,F,FV812 S2D1 m7050,67.036283,15.149281,349.0,1.13,4) +10%...+25%
35829V885266,KRUTFJELLET,VEHICLE,Hattfjelldal,Nordland,R,RV73 S4D1 m4744,65.674486,14.268984,250.0,0.1,1) <-25%
18674V443880,KIRKEVN V/HVALSTAD,VEHICLE,Asker,Viken,F,FV1436 S1D1 m730,59.857433,10.467994,6736.0,1.12,4) +10%...+25%
78452V805697,NÅ,VEHICLE,Ullensvang,Vestland,F,FV550 S2D1 m4651,60.236797,6.563367,739.0,1.05,3) -10%...+10%
14444V2005568,Bårdshaug,VEHICLE,Orkland,Trøndelag,E,EV39 S3D1 m9329,63.296526,9.853385,10690.0,1.05,3) -10%...+10%
92316V578609,Grong mot Brekkvasselv,VEHICLE,Grong,Trøndelag,E,EV6 S97D1 m9260,64.465968,12.30256,3615.0,0.64,1) <-25%
70867V521066,SØNDBØVANN,VEHICLE,Kragerø,Vestfold og Telemark,E,EV18 S22D1 m2236,58.879954,9.202965,8033.0,1.16,4) +10%...+25%
00508V249319,Utheim,VEHICLE,Averøy,Møre og Romsdal,F,FV6074 S1D1 m31,63.011005,7.437961,254.0,0.92,3) -10%...+10%
93647V885235,Sjonfjellet,VEHICLE,Nesna,Nordland,F,FV17 S44D1 m17818,66.286047,13.288153,503.0,0.96,3) -10%...+10%
30807V804741,BJØRKHAUGTUNNELEN,VEHICLE,Bergen,Vestland,E,EV16 S2D1 m6823,60.448004,5.44678,14969.0,1.09,3) -10%...+10%
16271V444295,HVAL,VEHICLE,Lillestrøm,Viken,F,FV171 S1D1 m2195,60.019579,11.126807,8602.0,1.02,3) -10%...+10%
23568V444232,STARTOUR,VEHICLE,Bærum,Viken,E,EV18 S53D1 m3618,59.904733,10.605542,89302.0,1.05,3) -10%...+10%
65179V1209937,SOLLI,VEHICLE,Råde,Viken,E,EV6 S6D1 m1719,59.335638,10.934926,34838.0,0.71,1) <-25%
28516V444278,RV159 VAREMESSA,VEHICLE,Lillestrøm,Viken,R,RV159 S3D1 m5645,59.948201,11.057354,18512.0,1.06,3) -10%...+10%
03414V704757,BRØTTUM S,VEHICLE,Ringsaker,Innlandet,F,FV1656 S1D1 m359,61.028386,10.552945,1252.0,0.96,3) -10%...+10%
28379B1846414,Skjelsvikdalen sykkeltellepunkt,BICYCLE,Porsgrunn,Vestfold og Telemark,R,RV36 S1D100 m711,59.100917,9.673228,84.0,0.84,2) -25%...+10%
04468V805022,RV555HP73RAMPE23000,VEHICLE,Bergen,Vestland,R,RV555 S1D1 m3989 KD2 m20,60.382133,5.270487,3534.0,1.15,4) +10%...+25%
29627V704654,HØGSETVOLLEN,VEHICLE,Engerdal,Innlandet,F,FV26 S16D1 m10901,61.994797,11.723012,379.0,0.83,2) -25%...+10%
22224V121366,Vesterveitunnelen,VEHICLE,Kristiansand,Agder,E,EV39 S128D1 m3018,58.141535,7.978686,5726.0,0.99,3) -10%...+10%
00438V971359,RAMSTAD VEST,VEHICLE,Indre Østfold,Viken,F,FV128 S5D1 m212,59.556607,11.365851,2918.0,1.02,3) -10%...+10%
64526V2201224,ASKER SLEMMENSTADVN,VEHICLE,Asker,Viken,F,FV165 S1D1 m1608,59.847561,10.487459,15027.0,0.89,2) -25%...+10%
09419V249596,Nordsundet,VEHICLE,Kristiansund,Møre og Romsdal,R,RV70 S19D1 m117,63.114265,7.753302,19392.0,1.11,4) +10%...+25%
41331V443662,LOMMEDALSVEIEN,VEHICLE,Bærum,Viken,F,FV168 S3D1 m283,59.911078,10.489273,16780.0,0.96,3) -10%...+10%
41275V625443,Gaustad rampe fra Ullevål,VEHICLE,Oslo,Oslo,R,RV150 S2D1 m1558 KD1 m101,59.946207,10.713135,6676.0,1.09,3) -10%...+10%
68607V1060327,BRUSVEHAGEN,VEHICLE,Gjøvik,Innlandet,F,FV2368 S3D1 m1131,60.789705,10.656114,7830.0,1.07,3) -10%...+10%
03829V804778,RAMPE HOP MOT SENTR,VEHICLE,Bergen,Vestland,E,EV39 S78D1 m6871,60.325996,5.337963,10476.0,1.1,3) -10%...+10%
27549V1060261,STANGE,VEHICLE,Østre Toten,Innlandet,F,FV2338 S1D1 m2689,60.63326,10.914178,1221.0,1.05,3) -10%...+10%
70314V704662,STRAUMBU N,VEHICLE,Folldal,Innlandet,F,FV27 S8D1 m6395,61.972461,10.023919,433.0,1.14,4) +10%...+25%
32982V443679,Industriveien Jessheim,VEHICLE,Ullensaker,Viken,F,FV174 S2D1 m2775,60.151984,11.188145,9095.0,0.9,2) -25%...+10%
99781V2303021,Eikeberget,VEHICLE,Sola,Rogaland,R,RV509 S1D1 m1813,58.896596,5.676848,15772.0,0.82,2) -25%...+10%
41909V2583664,Granstunnelen nordgående,VEHICLE,Gran,Innlandet,R,RV4 S9D1 m7458,60.356408,10.58421,3777.0,1.07,3) -10%...+10%
45730V1175656,KAMFJORD,VEHICLE,Sandefjord,Vestfold og Telemark,F,FV3056 S1D1 m72,59.128228,10.242553,16985.0,0.96,3) -10%...+10%
91582V930281,E6 Kirkenes X FV367 Vest,VEHICLE,Sør-Varanger,Troms og Finnmark,E,EV6 S244D1 m2379,69.725398,30.067192,2749.0,0.98,3) -10%...+10%
47211B491325,Bedriftsvegen sykkeltellepunkt,BICYCLE,Skien,Vestfold og Telemark,K,KV13300 S3D1 m457,59.178149,9.611293,59.0,1.07,3) -10%...+10%
03398V249527,Glamoxbrua,VEHICLE,Molde,Møre og Romsdal,E,EV39 S24D1 m8019,62.739474,7.185983,14657.0,1.04,3) -10%...+10%
55556B1864967,Jonassens bru sykkeltellepunkt,BICYCLE,Skien,Vestfold og Telemark,K,KV64045 S1D10 m159,59.201947,9.591113,168.0,1.11,4) +10%...+25%
52742V2282262,ØRBEKK EV6,VEHICLE,Eidsvoll,Viken,E,EV6 S26D1 m1470,60.41426,11.241171,12691.0,1.16,4) +10%...+25%
26685V704589,BREVAD,VEHICLE,Tynset,Innlandet,R,RV3 S27D1 m4701,62.652827,10.184754,2169.0,1.15,4) +10%...+25%
90523V804810,STORD-HEIANE/SAGVÅG,VEHICLE,Stord,Vestland,E,EV39 S85D1 m9666 KD1 m205,59.763777,5.453363,5576.0,0.86,2) -25%...+10%
23045V2441493,ARM STORD-BØMLO,VEHICLE,Stord,Vestland,E,EV39 S86D1 m4965 KD1 m107,59.741064,5.40419,1484.0,1.05,3) -10%...+10%
55647V444294,A-H LIERFOSS,VEHICLE,Aurskog-Høland,Viken,F,FV170 S3D1 m5520,59.919055,11.52945,7767.0,0.98,3) -10%...+10%
66206V805614,RØYKENES,VEHICLE,Bjørnafjorden,Vestland,E,EV39 S80D1 m75,60.254099,5.437843,13012.0,1.11,4) +10%...+25%
13086V72353,FRØYATUNNELEN,VEHICLE,Hitra,Trøndelag,F,FV714 S11D1 m3033,63.654931,8.820481,2053.0,1.09,3) -10%...+10%
63904V885194,E10 Vaterfjorden,VEHICLE,Vågan,Nordland,E,EV10 S15D1 m6925,68.281752,14.659658,1774.0,1.8,5) >+25%
04843V249564,Rød,VEHICLE,Molde,Møre og Romsdal,F,FV62 S4D1 m5044,62.771492,7.99231,1888.0,1.08,3) -10%...+10%
65533V319820,Karmsundgata,VEHICLE,Haugesund,Rogaland,F,FV47 S1D1 m3246,59.423262,5.266088,17179.0,1.07,3) -10%...+10%
04883V1704241,Verdal arm Verdalsøra-Steinkjer,VEHICLE,Verdal,Trøndelag,E,EV6 S86D1 m3749 KD2 m20,63.785569,11.465573,1426.0,1.07,3) -10%...+10%
76848V249075,Lingedalen,VEHICLE,Molde,Møre og Romsdal,F,FV662 S1D1 m397,62.739097,7.173763,13008.0,1.01,3) -10%...+10%
61487V319872,Risavika,VEHICLE,Sola,Rogaland,R,RV509 S2D1 m2869,58.929311,5.607631,12110.0,1.06,3) -10%...+10%
08255V705294,BUTTEKVERN S,VEHICLE,Ringsaker,Innlandet,F,FV184 S2D1 m4073,60.880637,10.951312,11734.0,0.95,3) -10%...+10%
34849V22154,OMRE,VEHICLE,Grimstad,Agder,F,FV420 S9D1 m2529,58.315841,8.519526,1835.0,1.11,4) +10%...+25%
88700V521139,STEANE,VEHICLE,Kviteseid,Vestfold og Telemark,F,FV38 S11D1 m6810,59.275716,8.53538,294.0,1.1,3) -10%...+10%
60900V248916,Molde Fk.,VEHICLE,Molde,Møre og Romsdal,E,EV39 S24D1 m8559,62.737082,7.178031,8139.0,1.11,4) +10%...+25%
39676V885922,SØRELVA,VEHICLE,Saltdal,Nordland,E,EV6 S134D1 m12653,66.689938,15.427426,1103.0,1.52,5) >+25%
70779V805678,AKSNES,VEHICLE,Kvam,Vestland,F,FV49 S7D1 m6279,60.335162,6.218288,1953.0,1.05,3) -10%...+10%
64481V971430,HVALERTUNNELEN,VEHICLE,Hvaler,Viken,F,FV108 S4D1 m5384,59.03578,10.998028,2529.0,1.06,3) -10%...+10%
71574V249086,Batnfjorden,VEHICLE,Gjemnes,Møre og Romsdal,F,FV666 S4D1 m8981,62.90895,7.716023,892.0,1.03,3) -10%...+10%
60757V384046,SUNDAFJELLTUNNELEN,VEHICLE,Kinn,Vestland,R,RV5 S18D1 m6856,61.611982,5.25383,2622.0,1.26,5) >+25%
02345V805724,FLORVÅGTUNNELEN (BIL),VEHICLE,Askøy,Vestland,F,FV563 S1D1 m1671,60.412734,5.232013,7126.0,1.21,4) +10%...+25%
79196V443434,FEIRING,VEHICLE,Eidsvoll,Viken,F,FV33 S4D1 m5085,60.587689,11.146993,1608.0,1.02,3) -10%...+10%
02846V443400,GJELLEROSEN,VEHICLE,Nittedal,Viken,F,FV22 S1D1 m195,59.989457,10.933352,18451.0,1.06,3) -10%...+10%
80190V443670,KOMPVEGEN,VEHICLE,Lillestrøm,Viken,F,FV170 S1D1 m7897,59.941711,11.301375,6305.0,1.0,3) -10%...+10%
10095V2785540,R94 SKAIDI,VEHICLE,Hammerfest,Troms og Finnmark,R,RV94 S1D1 m200,70.433591,24.497748,1171.0,1.05,3) -10%...+10%
11138B1926267,HAFSTAD VEST (SYKKEL),BICYCLE,Sunnfjord,Vestland,E,EV39 S58D700 m377,61.449634,5.864214,175.0,0.87,2) -25%...+10%
91810V2497857,Vågstrandstunnelen,VEHICLE,Rauma,Møre og Romsdal,E,EV136 S5D1 m3763,62.564511,7.406031,1808.0,1.23,4) +10%...+25%
18512V1665976,BORGENKRYSSET,VEHICLE,Ullensaker,Viken,E,EV16 S58D1 m3959,60.091815,11.212733,11288.0,1.0,3) -10%...+10%
00875V249529,Eidssetra,VEHICLE,Molde,Møre og Romsdal,E,EV39 S22D1 m6094,62.78839,7.522886,2655.0,1.17,4) +10%...+25%
35294V249020,Vikansvingen,VEHICLE,Kristiansund,Møre og Romsdal,R,RV70 S18D1 m3480,63.110121,7.770725,16525.0,1.11,4) +10%...+25%
71319V320685,Møllebukta,VEHICLE,Stavanger,Rogaland,F,FV4540 S2D1 m981,58.940857,5.673844,12587.0,1.21,4) +10%...+25%
17769V1175834,FRITZØE-VILLA,VEHICLE,Larvik,Vestfold og Telemark,F,FV301 S1D1 m928,59.044743,10.014705,11035.0,1.04,3) -10%...+10%
02989V1672074,KILEN,VEHICLE,Tønsberg,Vestfold og Telemark,F,FV300 S1D1 m25,59.273839,10.433344,13953.0,1.08,3) -10%...+10%
74801V2676825,Thallerkrysset,VEHICLE,Bodø,Nordland,R,RV80 S6D10 m670,67.282327,14.41718,8561.0,1.13,4) +10%...+25%
78982V705294,ØKELSRUD,VEHICLE,Ringsaker,Innlandet,F,FV184 S4D1 m271,60.892417,10.844704,1351.0,1.36,5) >+25%
14875V249119,Flyplasskrysset,VEHICLE,Kristiansund,Møre og Romsdal,R,RV70 S18D10 m197,63.109557,7.804543,4449.0,1.06,3) -10%...+10%
26581V971445,ROLVSØYSUND BRU,VEHICLE,Sarpsborg,Viken,F,FV109 S2D1 m4279,59.268559,11.031226,16947.0,1.1,3) -10%...+10%
84578V319700,Slettebø,VEHICLE,Eigersund,Rogaland,R,RV426 S1D1 m8458,58.469551,6.025943,4711.0,1.1,3) -10%...+10%
22726V72831,Muan,VEHICLE,Orkland,Trøndelag,F,FV700 S4D1 m2145,63.026243,9.711152,1911.0,1.05,3) -10%...+10%
77027V1207593,R80 Sjøgata,VEHICLE,Bodø,Nordland,R,RV80 S6D10 m1735,67.28627,14.393779,7481.0,1.1,3) -10%...+10%
07122V443593,Rv159 Fjellstad Avrampe,VEHICLE,Lørenskog,Viken,R,RV159 S3D1 m2626 KD1 m30,59.938597,11.009255,3929.0,1.04,3) -10%...+10%
95419V704716,SAND S,VEHICLE,Nord-Odal,Innlandet,F,FV209 S4D1 m7061,60.393485,11.53691,4061.0,0.97,3) -10%...+10%
90465V384130,VIDESETER,VEHICLE,Stryn,Vestland,F,FV258 S2D1 m9910,61.938004,7.263083,100.0,1.14,4) +10%...+25%
04904V971774,NYE SVINESUND BRU,VEHICLE,Halden,Viken,E,EV6 S1D1 m350,59.097515,11.250963,15880.0,0.27,1) <-25%
77470V2664206,Jessheim nord fra Gardermoen,VEHICLE,Ullensaker,Viken,E,EV16 S57D10 m1275,60.160512,11.154934,1770.0,0.59,1) <-25%
04903V72635,Kvål,VEHICLE,Melhus,Trøndelag,F,FV6590 S1D1 m481,63.225991,10.278109,1809.0,1.05,3) -10%...+10%
68051B802728,ÅSAMYRANE SYKKEL,BICYCLE,Bergen,Vestland,K,KV267 S3D1 m220,60.460345,5.321672,59.0,1.15,4) +10%...+25%
92869V805019,RV555HP73RAMPE12000,VEHICLE,Bergen,Vestland,R,RV555 S1D1 m3989 KD1 m220,60.382253,5.270555,2034.0,1.26,5) >+25%
62099B971813,ÅLEKILENE SYKKEL,BICYCLE,Fredrikstad,Viken,F,FV117 S2D100 m5442,59.209288,10.88931,119.0,0.97,3) -10%...+10%
73809V805608,SVEIO,VEHICLE,Sveio,Vestland,E,EV39 S88D1 m2189,59.625003,5.484964,5603.0,1.23,4) +10%...+25%
99584V384111,UNDALSTUNNELEN,VEHICLE,Gulen,Vestland,F,FV57 S8D1 m9089,60.960316,5.166818,363.0,1.09,3) -10%...+10%
63845V2659017,MELLOMDOKKA RASTEPLASS RAMPE,VEHICLE,Nord-Fron,Innlandet,E,EV6 S47D1 m13925 SD1 m490,61.581027,9.764884,60.0,1.03,3) -10%...+10%
78804V704966,MAGNOR S,VEHICLE,Eidskog,Innlandet,F,FV1996 S1D1 m953,59.948863,12.202992,1836.0,0.53,1) <-25%
03719V885571,NESNA,VEHICLE,Nesna,Nordland,F,FV7380 S1D1 m300,66.197714,13.02785,813.0,0.53,1) <-25%
96907V1060419,JEVNE (FV312),VEHICLE,Øyer,Innlandet,F,FV2522 S2D1 m10004,61.262521,10.418674,1264.0,1.13,4) +10%...+25%
97860V249525,Håhjem,VEHICLE,Ålesund,Møre og Romsdal,E,EV39 S30D1 m59,62.485791,6.68855,7257.0,1.21,4) +10%...+25%
94574V705018,ROKKERUDMOEN,VEHICLE,Våler,Innlandet,F,FV2088 S2D1 m6743,60.705403,11.832955,826.0,1.07,3) -10%...+10%
51439V805694,HAUGLAND NORD,VEHICLE,Austevoll,Vestland,F,FV546 S3D1 m3115,60.100789,5.223721,1829.0,1.01,3) -10%...+10%
06074V805644,KVAMSKOGEN,VEHICLE,Kvam,Vestland,F,FV49 S9D1 m8391,60.38772,5.966626,2420.0,1.04,3) -10%...+10%
08372V2744463,Sykehuskrysset Jessheim,VEHICLE,Ullensaker,Viken,F,FV174 S2D1 m5528,60.164855,11.16615,13144.0,0.88,2) -25%...+10%
04873V320700,Bærheim,VEHICLE,Sandnes,Rogaland,F,FV4526 S3D1 m1223,58.883661,5.692816,6432.0,1.02,3) -10%...+10%
02013V578643,Eidet bru mot Murumoen,VEHICLE,Lierne,Trøndelag,F,FV74 S9D1 m100,64.441705,13.630679,421.0,0.49,1) <-25%
13433V319582,FORUS ved stv.Aftenbladet Avkj fra Sandnes,VEHICLE,Sandnes,Rogaland,E,EV39 S101D1 m588 KD3 m46,58.88365,5.718234,4341.0,1.03,3) -10%...+10%
82177V625405,"Gaustad 1,2,3,4,5",VEHICLE,Oslo,Oslo,R,RV150 S2D1 m1524,59.946013,10.713019,45557.0,1.24,4) +10%...+25%
77175V1219583,Algarheimsvegen v Algarheim,VEHICLE,Ullensaker,Viken,F,FV174 S1D1 m3831,60.140819,11.25513,6592.0,0.92,3) -10%...+10%
22231V320583,Finnestad,VEHICLE,Stavanger,Rogaland,E,EV39 S99D1 m5407,58.990852,5.65455,15482.0,1.11,4) +10%...+25%
17188V930317,Vadsø Kai,VEHICLE,Vadsø,Troms og Finnmark,E,EV75 S7D10 m216,70.072026,29.754251,998.0,1.28,5) >+25%
61651V1867072,GULLRINGTUNNELEN,VEHICLE,Luster,Vestland,F,FV55 S8D1 m4591,61.471261,7.541481,651.0,1.0,3) -10%...+10%
81103V1059995,FÅVANG SØR,VEHICLE,Ringebu,Innlandet,E,EV6 S44D1 m5724,61.428607,10.211571,7363.0,1.16,4) +10%...+25%
59387V22200,STRENGEREID,VEHICLE,Arendal,Agder,F,FV410 S4D1 m618,58.529282,8.891245,3003.0,1.05,3) -10%...+10%
88462B3153902,OPSUND BRU SYKKEL,BICYCLE,Sarpsborg,Viken,K,KV54100 S1D10 m46,59.290528,11.138273,67.0,1.38,5) >+25%
10396V705039,VÅLER S,VEHICLE,Våler,Innlandet,F,FV2116 S1D1 m511,60.660249,11.839268,1387.0,1.0,3) -10%...+10%
04922V971497,NORDBY SØR,VEHICLE,Våler,Viken,F,FV114 S3D1 m10190,59.431067,11.101511,1653.0,0.96,3) -10%...+10%
21008V885200,E10 Ramberg,VEHICLE,Flakstad,Nordland,E,EV10 S4D1 m3095,68.085583,13.23033,1880.0,1.05,3) -10%...+10%
48271V2370824,BU ØST,VEHICLE,Ullensvang,Vestland,R,RV7 S25D1 m4587,60.469491,6.837078,1969.0,1.17,4) +10%...+25%
53324V181283,KVERK,VEHICLE,Øvre Eiker,Viken,R,RV35 S1D1 m7324,59.820743,9.902177,11531.0,1.12,4) +10%...+25%
09610V1175654,SKOLMAR,VEHICLE,Sandefjord,Vestfold og Telemark,F,FV256 S2D1 m275,59.127227,10.150015,5450.0,1.09,3) -10%...+10%
09371V971427,BJERRINGLØKKA,VEHICLE,Fredrikstad,Viken,F,FV107 S1D1 m687,59.196517,10.980194,2198.0,1.01,3) -10%...+10%
78251V1719132,BJØRNSTAD,VEHICLE,Sarpsborg,Viken,E,EV6 S5D1 m1362,59.308094,11.038611,34947.0,0.71,1) <-25%
69255V249530,Astad,VEHICLE,Gjemnes,Møre og Romsdal,E,EV39 S20D1 m9605,62.895626,7.676484,3400.0,1.13,4) +10%...+25%
61693V971813,ÅLEKILENE,VEHICLE,Fredrikstad,Viken,F,FV117 S2D1 m5705,59.209036,10.888946,8817.0,0.93,3) -10%...+10%
03141V885951,Skagen,VEHICLE,Hadsel,Nordland,F,FV82 S5D1 m2190,68.587404,15.05644,3245.0,1.06,3) -10%...+10%
56355V2788140,NYELV,VEHICLE,Unjàrga-Nesseby,Troms og Finnmark,E,EV6 S236D1 m62,70.075447,28.836578,583.0,1.24,4) +10%...+25%
05898V121506,ØSTRE RINGVEG SØR,VEHICLE,Kristiansand,Agder,F,FV490 S1D1 m64,58.150814,8.023829,5590.0,1.03,3) -10%...+10%
17120V1175873,PEDER BOGENSGT.,VEHICLE,Sandefjord,Vestfold og Telemark,F,FV3054 S1D1 m78,59.136818,10.210236,7613.0,1.05,3) -10%...+10%
03840V320612,KLEPP NORD,VEHICLE,Klepp,Rogaland,F,FV4454 S1D1 m2462,58.781137,5.636399,3643.0,1.1,3) -10%...+10%
73840V2041694,Østre Tangent,VEHICLE,Oslo,Oslo,R,RV162 S1D1 m2015,59.910064,10.760802,16177.0,1.0,3) -10%...+10%
39028V1201951,FLÅ SYD,VEHICLE,Flå,Viken,R,RV7 S6D1 m8413,60.423496,9.470989,5244.0,1.13,4) +10%...+25%
09259V704963,LIER Ø,VEHICLE,Kongsvinger,Innlandet,F,FV1992 S1D1 m907,60.142417,12.048437,1155.0,1.06,3) -10%...+10%
66410V625367,AMMERUD,VEHICLE,Oslo,Oslo,R,RV4 S1D1 m6786,59.959309,10.879109,25403.0,1.07,3) -10%...+10%
93526V805122,"BG.LUFTHAVN,FLESLAND",VEHICLE,Bergen,Vestland,R,RV580 S2D1 m1473,60.292318,5.236722,14043.0,0.55,1) <-25%
71081V443831,Stabekk seniorsenter,VEHICLE,Bærum,Viken,F,FV1630 S1D1 m1788,59.910851,10.599737,8590.0,0.98,3) -10%...+10%
77106V443404,KJELLER,VEHICLE,Lillestrøm,Viken,R,RV22 S15D1 m142,59.970495,11.048513,11584.0,1.06,3) -10%...+10%
89970V578610,Gartland mot Grong,VEHICLE,Grong,Trøndelag,E,EV6 S99D1 m700,64.530672,12.403287,3076.0,1.32,5) >+25%
13531V1059995,KREKKE SØR,VEHICLE,Ringebu,Innlandet,E,EV6 S43D1 m8736,61.384626,10.264029,7423.0,1.16,4) +10%...+25%
56861V249640,Ålvundfjord,VEHICLE,Sunndal,Møre og Romsdal,F,FV670 S5D1 m3306,62.855143,8.518648,789.0,0.99,3) -10%...+10%
57634V971389,Tigerplassen sør,VEHICLE,Moss,Viken,R,RV19 S1D1 m1093 KD4 m255,59.445524,10.688126,2611.0,1.09,3) -10%...+10%
08083V249634,Skjølberg,VEHICLE,Smøla,Møre og Romsdal,F,FV6200 S1D1 m2523,63.346285,8.017778,291.0,1.1,3) -10%...+10%
08733V384357,KINNVEGEN,VEHICLE,Kinn,Vestland,F,FV445 S1D1 m390,61.595384,5.033675,4243.0,1.1,3) -10%...+10%
35485V384501,GAULARFJELLET,VEHICLE,Sunnfjord,Vestland,F,FV613 S3D1 m9327,61.345677,6.321356,149.0,0.81,2) -25%...+10%
13191V930624,Ev45 Tomasbakken (Alta),VEHICLE,Alta,Troms og Finnmark,E,EV45 S1D1 m1267,69.948368,23.238912,3852.0,1.06,3) -10%...+10%
68256V444277,Rv159 Fjellstad,VEHICLE,Lørenskog,Viken,R,RV159 S3D1 m2540,59.938649,11.009116,27883.0,1.05,3) -10%...+10%
61137V2423227,SKULESTADMO,VEHICLE,Voss,Vestland,E,EV16 S11D1 m1904,60.660074,6.436062,4996.0,1.1,3) -10%...+10%
67263V1811577,MOGREINA,VEHICLE,Ullensaker,Viken,E,EV6 S23D1 m10033,60.232403,11.173484,21475.0,1.09,3) -10%...+10%
14843V1125937,Giæverbukta nord,VEHICLE,Tromsø,Troms og Finnmark,E,EV8 S1D10 m31,69.672391,18.917582,20796.0,1.09,3) -10%...+10%
07983V1059998,FOKSTUA SØR,VEHICLE,Dovre,Innlandet,E,EV6 S54D1 m10270,62.111932,9.285109,2105.0,0.52,1) <-25%
17089V1201931,FJÆSTAD S,VEHICLE,Stange,Innlandet,F,FV1874 S1D1 m593,60.728634,11.239265,2200.0,1.05,3) -10%...+10%
28285V444233,HOLMEN,VEHICLE,Asker,Viken,E,EV18 S49D1 m2563,59.852087,10.478874,59519.0,1.84,5) >+25%
97218V521431,STEANE S,VEHICLE,Kviteseid,Vestfold og Telemark,R,RV41 S16D1 m1727,59.279563,8.525396,622.0,1.19,4) +10%...+25%
09105V320634,Rege,VEHICLE,Sola,Rogaland,F,FV510 S2D1 m996,58.858035,5.613301,7568.0,0.98,3) -10%...+10%
68164V249595,Rensvik,VEHICLE,Kristiansund,Møre og Romsdal,R,RV70 S17D1 m9212,63.097644,7.819352,8884.0,1.09,3) -10%...+10%
27123V1060652,MJØRLUND SØR,VEHICLE,Vestre Toten,Innlandet,R,RV4 S11D1 m10265,60.54329,10.65795,5853.0,1.07,3) -10%...+10%
79830B971837,DYREVEIEN SYKKEL,BICYCLE,Moss,Viken,F,FV1064 S1D40 m194,59.414523,10.661653,53.0,0.95,3) -10%...+10%
81777V2314690,Høgsettunnelen,VEHICLE,Gjemnes,Møre og Romsdal,E,EV39 S20D1 m280,62.961899,7.768346,2664.0,1.18,4) +10%...+25%
87656V1060615,LILLEHAMMER BRU,VEHICLE,Lillehammer,Innlandet,E,EV6 S37D1 m258,61.108966,10.442403,17317.0,1.09,3) -10%...+10%
01124B802238,VOSSABANEN SYKKEL,BICYCLE,Bergen,Vestland,E,EV39 S78D230 m903,60.33836,5.337342,668.0,0.91,3) -10%...+10%
81921V2407139,Gjemnessundbrua,VEHICLE,Gjemnes,Møre og Romsdal,E,EV39 S19D1 m156,62.975648,7.78701,3371.0,1.13,4) +10%...+25%
18959V1796996,ASS TJUVDALEN AVRAMPE,VEHICLE,Nordre Follo,Viken,E,EV6 S14D1 m4848 KD3 m100,59.774139,10.835771,2148.0,1.13,4) +10%...+25%
75832V805815,BØNESSKOGEN,VEHICLE,Bergen,Vestland,F,FV5368 S1D1 m3709,60.330818,5.298482,5354.0,1.05,3) -10%...+10%
63721V578598,Verdal E6 mot Steinkjer,VEHICLE,Verdal,Trøndelag,E,EV6 S86D1 m3649,63.785286,11.464815,3648.0,1.2,4) +10%...+25%
06638V248989,Eidsøra,VEHICLE,Molde,Møre og Romsdal,F,FV62 S5D1 m2338,62.799719,8.166164,1449.0,1.04,3) -10%...+10%
65345V1796950,NØSTVET ASURDALEN,VEHICLE,Nordre Follo,Viken,E,EV6 S14D1 m4840,59.774016,10.836164,42431.0,0.96,3) -10%...+10%
01671V1125911,SILSAND NORD,VEHICLE,Senja,Troms og Finnmark,F,FV861 S1D1 m167,69.24637,17.953611,3172.0,1.15,4) +10%...+25%
15482V249006,Åndalsnes,VEHICLE,Rauma,Møre og Romsdal,F,FV64 S1D10 m84,62.563486,7.690951,3846.0,1.23,4) +10%...+25%
37690V521133,Bolkesjø,VEHICLE,Notodden,Vestfold og Telemark,F,FV37 S18D1 m69,59.72586,9.276886,1267.0,0.92,3) -10%...+10%
00462V320124,Vatnekrossen,VEHICLE,Sandnes,Rogaland,F,FV4496 S1D1 m45,58.852463,5.772638,6184.0,0.77,2) -25%...+10%
52030V443626,BRYNSV FARTSTAVLE,VEHICLE,Bærum,Viken,F,FV164 S2D1 m378,59.899134,10.525662,10715.0,1.04,3) -10%...+10%
55439V320125,Tengesdal,VEHICLE,Sandnes,Rogaland,F,FV4496 S2D1 m3330,58.864195,5.962249,2114.0,0.38,1) <-25%
65057V1175860,HVITSTEIN,VEHICLE,Holmestrand,Vestfold og Telemark,F,FV315 S2D1 m2006,59.490708,10.294714,6659.0,1.07,3) -10%...+10%
67511V319880,SIDDISHALLEN,VEHICLE,Stavanger,Rogaland,R,RV509 S3D1 m4996,58.954714,5.694628,21211.0,1.12,4) +10%...+25%
01513V1665565,E10 Gullesfjord sør,VEHICLE,Kvæfjord,Troms og Finnmark,E,EV10 S21D1 m13637,68.52895,15.766067,537.0,0.96,3) -10%...+10%
